InchiKey,SMILES,logBB,BBclass,fold
IDRYSCOQVVUBIJ-UHFFFAOYSA-N,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C3C,,0,1
IDYZIJYBMGIQMJ-UHFFFAOYSA-N,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N3CCNCC3,,0,7
IEANSZPCUCEGTM-UHFFFAOYSA-N,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,,0,7
IEBDTIUHMNLDTC-UHFFFAOYSA-N,CCN(CC)CCOC(=O)[C@]([H])(C/C2=C/C1=CC=CC=C1C=C2)C[C@@]3([H])CCCO3,,1,9
IEDVJHCEMCRBQM-UHFFFAOYSA-N,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC,,1,7
IELBAACIVCODPI-UHFFFAOYSA-N,CC(C)(C)N[C@@](C)([H])C(=O)C1=C/C=C(/[Cl])C=C1,,1,10
IENZQIKPVFGBNW-UHFFFAOYSA-N,COC1=C(OC)C=C(C(N)=NC(N2CCN(C(C3=CC=CO3)=O)CC2)=N4)C4=C1,-0.9,1,1
IEOZIHFWECPTLH-UHFFFAOYSA-N,c1ccccc1C2C(CCCN2)NCc3c(OC)ccc(c3)-c4nccs4,0.360000005,1,2
IEOZIHFWECPTLH-UHFFFAOYSA-P,COc1ccc(-c2nccs2)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,0.36000001,1,10
IEPBPSSCIZTJIF-UHFFFAOYSA-N,ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,,1,8
IEZDOKQWPWZVQF-UHFFFAOYSA-N,O=C1CCC2CCC(=O)N12,,1,10
IFFOAHBQMKKYRJ-UHFFFAOYSA-N,O=C(N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(C1)=O)c5ccc(C#N)cc5,-0.7,1,1
IFKLAQQSCNILHL-UHFFFAOYSA-N,Oc4ccc3CC1N(CCC2(CCCCC12O)c3c4)CC5CCC5,,1,8
IFKPLJWIEQBPGG-UHFFFAOYSA-N,CCC(=O)C(C(C)CN(C)C)(c1ccccc1)c2ccccc2,,1,6
IFYLVUHLOOCYBG-UHFFFAOYSA-N,CCNC1(CCCCC1)c2ccccc2,,1,10
IGISNRIWPJVXDB-UHFFFAOYSA-N,CCC(OC(N)=O)C1CCCCC1,,1,2
IGMKTIJBFUMVIN-UHFFFAOYSA-N,c1cc(F)ccc1OCC(O)CN(CC2)CCC2N(C)c(n3)sc(c34)cccc4,0.78,1,1
IGPDWKCUDHIIRL-UHFFFAOYSA-N,NC(=O)N2C=1C=CC([Cl])=CC=1[C@@]([H])(C2=O)C(=O)C3=CC=C[S]3,,1,3
IGUBZXXWVQQSPY-UHFFFAOYSA-N,c1cc(C)ccc1Cn(c(c23)cccc2)c(n3)[C@H]4CNCCO4,0.36,1,8
IHEHEFLXQFOQJO-UHFFFAOYSA-N,NC(=O)C1(CCN(CC1)CCC(C#N)(c2ccccc2)c3ccccc3)N4CCCCC4,,1,8
IHLAQQPQKRMGSS-UHFFFAOYSA-N,NC(=O)CN1CC(O)CC1=O,,1,7
IHUNBGSDBOWDMA-UHFFFAOYSA-N,CC=1/C=C(/OC)C(C)=C(C)C=1/C=C/C(C)=C/C=C/C(C)=CC(O)=O,,1,2
IIDJRNMFWXDHID-UHFFFAOYSA-N,OC(C/C1=C/C=CN=C1)([P](O)(O)=O)[P](O)(O)=O,,0,3
IIFRKALDATVOJE-UHFFFAOYSA-N,CN1CCC4(C)C1N(C)c5ccc(OC(=O)N3CCc2ccccc2C3)cc45,,1,9
IILZNIQIFFBVOO-UHFFFAOYSA-N,CCCCN(C1)CC2C1Cc(c23)cc(OC)c(c3)OC,0.31,1,3
IISBACLAFKSPIT-UHFFFAOYSA-N,c1cc(O)ccc1C(C)(C)c2ccc(O)cc2,-0.12,1,7
IJGRMHOSHXDMSA-UHFFFAOYSA-N,N#N,0.03,1,6
IJJXSFZGNJVOGA-UHFFFAOYSA-N,[F]/C1=C/C=C(C=C1)C([H])(CCN2CCC([H])(CC2)N4C=3C=CC=CC=3NC4=O)C5=C/C=C(/[F])C=C5,,1,4
IJVCSMSMFSCRME-UHFFFAOYSA-N,CN1CCC23C4CCC(O)C2Oc5c(O)ccc(CC14)c35,,1,1
IKEHSFKMCULMKJ-UHFFFAOYSA-N,CN(C)CC1=CC=C(CSCCNC2=NC(C(Cc3ccc(C)nc3)=CN2)=O)O1,-1.05999995,0,2
IKEHSFKMCULMKJ-UHFFFAOYSA-O,Cc1ccc(Cc2cnc(NCCSCc3ccc(C[NH+](C)C)o3)[nH]c2=O)cn1,-1.0599999,0,3
IKFBPFGUINLYQI-UHFFFAOYSA-N,CCNC2C1CCC(C1)C2c3ccccc3,,1,1
IKGBPSZWCRRUQS-UHFFFAOYSA-N,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(C)=O,,1,2
IKMPWMZBZSAONZ-UHFFFAOYSA-N,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23,,1,6
IKQNRQOUOZJHTR-UHFFFAOYSA-N,CC(O)C1C2SC(=C(N2C1=O)C(O)=O)COC(N)=O,,0,9
IKQPZPCUEJJIRL-UHFFFAOYSA-N,c1ccccc1C(=O)NCCCOc(ccc2)cc2CN3CCCCC3,-0.239999995,1,1
IKQPZPCUEJJIRL-UHFFFAOYSA-O,O=C(NCCCOc1cccc(C[NH+]2CCCCC2)c1)c1ccccc1,-0.23999999,1,5
ILBBYVOOXMPNTM-UHFFFAOYSA-N,CC(CN(C)C)CN2c1ccccc1Sc3ccc(cc23)C(F)(F)F,,1,1
ILKJAFIWWBXGDU-UHFFFAOYSA-N,CC(=O)OCC(=O)C25OC1(CCCC1)OC2CC6C4CCC3=CC(=O)C=CC3(C)C4(F)C(O)CC56C,,1,4
ILORKHQGIMGDFN-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=O)N(C1=O)c2ccccc2,,1,10
ILXWRFDRNAKTDD-UHFFFAOYSA-N,CN1C2CCC1CC(C2)NC(=O)N3CC(C)(C)c4ccccc34,,1,6
ILZSJEITWDWIRX-UHFFFAOYSA-N,CCN(CC)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,,1,8
IMBXEJJVJRTNOW-UHFFFAOYSA-N,CC3CC2C1CCC(O)(C(=O)COC(=O)CCC(O)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34,,1,6
IMNFDUFMRHMDMM-UHFFFAOYSA-N,CCCCCCC,0.711342166,1,6
IMWZZHHPURKASS-UHFFFAOYSA-N,Cc2cc(C)cc(OCC1CNC(=O)O1)c2,,1,7
IMYHGORQCPYVBZ-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C3(CCN(CCc2ccccc2)CC3C)C(=O)OC,,1,3
IMYIXKWHJNYXNZ-UHFFFAOYSA-N,c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CN(CC1)C(=O)C)=O,,1,5
INJOMKTZOLKMBF-UHFFFAOYSA-N,NC(N)=NC(=O)CC=1C([Cl])=CC=CC=1[Cl],,1,1
INOYCBNLWYEPSB-UHFFFAOYSA-N,CCC1(OCC(O1)C2CCCCN2)c3ccccc3,,1,9
INUNXTSAACVKJS-UHFFFAOYSA-N,CC(CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4,,1,9
IOEPXYJOHIZYGQ-UHFFFAOYSA-N,CN1CCN(CC1)C3=Nc2ccccc2Sc4ccc(C)cc34,,1,3
IOKKIRANVRFSAH-UHFFFAOYSA-N,CN(C)CCC2(CCc1ccccc1C2=O)c3ccccc3,,1,7
IOVGROKTTNBUGK-UHFFFAOYSA-N,C[C@]([H])(NCC/C1=C/C=C(/O)C=C1)[C@](O)([H])C2=C/C=C(/O)C=C2,,1,2
IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)c1cnccn1,,1,3
IPVQLZZIHOAWMC-UHFFFAOYSA-N,CCC[C@@]([H])(N[C@@](C)([H])C(=O)N2[C@@]([H])(C[C@]1([H])CCCC[C@@]12[H])C(O)=O)C(=O)OCC,,1,1
IPVVZYZTTKHXKK-UHFFFAOYSA-N,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,,1,9
IPWKIXLWTCNBKN-UHFFFAOYSA-N,Cc1ncc(N(=O)=O)n1CC(O)CCl,,1,3
IQEQNVRDAVMDJB-UHFFFAOYSA-N,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,,1,6
IQLRWLFPGKTMDX-UHFFFAOYSA-N,C1=C(OC)C(=CC2=C1C(=[N+](C(=C2CC)C)[NH-])C3=CC=C(C(=C3)OC)OC)OC,,1,5
IQNQAOGGWGCROX-UHFFFAOYSA-N,CCCCNc1c(cnc2n(CC)ncc12)C(=O)OCC,,1,8
IQPPOXSMSDPZKU-UHFFFAOYSA-N,C[C@@]([H])(C1=CC=C(C=C1)[C@@]2([H])CC(CCC2)=NO)C(O)=O,,1,4
IQPSEEYGBUAQFF-UHFFFAOYSA-N,COC=3C=C/N=C(/C[S](=O)C=2NC=1C=CC(=CC=1N=2)OC([F])([F])[H])C=3OC,,1,8
IQWCBYSUUOFOMF-UHFFFAOYSA-N,CON=C(C#N)C1CN2CCC1CC2,,1,4
IQWYAQCHYZHJOS-UHFFFAOYSA-N,CN2C(=O)CN=C(C1=CCCCC1)c3cc(Cl)ccc23,,1,3
IRCLZBUBOWPFCH-UHFFFAOYSA-N,CC(=O)C4=C(O)C(N)C3Cc2c(C)c1ccc(C)c(O)c1c(O)c2C(=O)C3(O)C4=O,,0,4
IRYFCWPNDIUQOW-UHFFFAOYSA-N,COc1ccccc1N3CCN(CCCC(=O)c2ccc(F)cc2)CC3,,1,4
IRYJRGCIQBGHIV-UHFFFAOYSA-N,CN1C(=O)OC(C)(C)C1=O,,1,10
IRZVVDMCEZNNCW-UHFFFAOYSA-N,O=C(Nc1ccccc1)OCC2(CCCC2)COC(=O)Nc3ccccc3,,1,6
ISIJDXLRYDZWAH-UHFFFAOYSA-N,COC(=O)CC(C1=CC(=CC=C1)Br)C2=C(C(=O)C=C(O2)CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O,,1,2
ISIPQAHMLLFSFR-UHFFFAOYSA-N,CC(=O)OCCC(SC(C)=O)=C(C)N(Cc1cnc(C)nc1N)C=O,,1,5
ISJTXWDYEFSQTF-UHFFFAOYSA-N,Cc(n1)sc(c12)cc(OC)c(c2)CNC(CCCN3)C3c4ccccc4,0.479999995,1,4
ISJTXWDYEFSQTF-UHFFFAOYSA-P,COc1cc2sc(C)nc2cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,0.47999999,1,2
ISLUIHYFJMYECW-UHFFFAOYSA-N,CC(C)CCCC(C)C3CCC4C2CC(Br)C1(Br)CC(CCC1(C)C2CCC34C)OC(C)=O,,1,9
ISRODTBNJUAWEJ-UHFFFAOYSA-N,CC(C)CCOC(CN1CCCC1)c2ccccc2,,1,6
ISXUTIMDZLXBJW-UHFFFAOYSA-N,CC(C)C1=CC=C(C=C1)CCCNC(=O)C(C)SCC2=CC=CC=C2,,1,8
ITBCJAOQRBZXQE-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN1CCN(CCNc2ccccc2)CC1)c1ccc(cc1)F,,1,5
ITJNARMNRKSWTA-UHFFFAOYSA-N,CNCCC(Oc1ccccc1OC)c2ccccc2,,1,1
ITMSAWKLJVGBIT-UHFFFAOYSA-N,CCOC(=O)NC(O)C(Cl)(Cl)Cl,,1,9
ITPVLJQRUQVNSD-UHFFFAOYSA-N,O=C(Cn1ccnc1)c3ccc2ccccc2c3,,1,10
ITRJWOMZKQRYTA-UHFFFAOYSA-N,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C,,1,8
ITSGNOIFAJAQHJ-UHFFFAOYSA-N,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)CC(C)O1)c2c(O)c3C(=O)c45)C(=O)CO,,0,1
ITYXRJDDBZMFAY-UHFFFAOYSA-N,CNc1nc(Cl)c(SC)c(n1)N2CCN(C)CC2,,1,7
IUBSYMUCCVWXPE-UHFFFAOYSA-N,CC(C)NCC(O)COc(cc1)ccc1CCOC,1.15,1,2
IUBSYMUCCVWXPE-UHFFFAOYSA-O,COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,1.15,1,6
IUIYEHXOIMMQJY-UHFFFAOYSA-N,COC(OC)C(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,,1,10
IUJDSEJGGMCXSG-UHFFFAOYSA-N,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-0.171060392,1,1
IUJQOUHDFKALCY-UHFFFAOYSA-N,Clc3ccc2NCCC(=O)N(c1ccccc1)c2c3,,1,2
IUUBFDSJJHOTDI-UHFFFAOYSA-N,CCC24CCN(CC1CCC1)C(Cc3ccc(O)cc23)C4(C)C,,1,4
IUWVALYLNVXWKX-UHFFFAOYSA-N,CCCCOC(=O)c1ccc(N)cc1,0.419999995,1,7
IUWWOCDHDVOZOJ-UHFFFAOYSA-N,N1CCNC1=Nc2c(F)cccc2F,-0.2,1,8
IUWWOCDHDVOZOJ-UHFFFAOYSA-O,Fc1cccc(F)c1NC1=[NH+]CCN1,-0.2,1,7
IVBHGBMCVLDMKU-UHFFFAOYSA-N,CCN4CCN(C(=O)NC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccccc3)C(=O)C4=O,,0,1
IVQOFBKHQCTVQV-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c2ccccc2,,1,9
IVSZLXZYQVIEFR-UHFFFAOYSA-N,Cc1cc(C)ccc1,0.25,1,1
IWDUZEHNLHFBRZ-UHFFFAOYSA-N,Cn2nc(c1cccc(F)c1)n(C)c2=S,,1,1
IWUCXVSUMQZMFG-UHFFFAOYSA-N,NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,-0.669333333,1,1
IWVCMVBTMGNXQD-UHFFFAOYSA-N,CN(C)C2C1C(O)C4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,,0,5
IWVRVEIKCBFZNF-UHFFFAOYSA-N,Cc4ccc3n1CCNC2CCCc(c12)c3c4,,1,10
IWXAZSAGYJHXPX-UHFFFAOYSA-N,CC(N(Cc1cnc(C)nc1N)C=O)=C(CCOC(=O)c2ccccc2)SSC(CCOC(=O)c3ccccc3)=C(C)N(Cc4cnc(C)nc4N)C=O,,1,9
IWXPJAHFUXGCNM-UHFFFAOYSA-N,CC=1C[C@]([H])(C=C2C=1/N=C(/CCC)N2CC=3C=CC(=CC=3)C4=CC=C/C=C4/C(O)=O)C6=NC5=CC=CC=C5N6C,,1,2
IWZYXCYKIQGOGN-UHFFFAOYSA-N,C/C3=C/C(NC(=O)C2=C(O)C=1C=CC=CC=1[S](=O)(=O)[C@@]2(C)[H])=NO3,,1,10
IXHBTMCLRNMKHZ-UHFFFAOYSA-N,CC(C)(C)NC[C@@](O)([H])COC=1C=CC=C2C=1CCCC2=O,,1,10
IXTCZMJQGGONPY-UHFFFAOYSA-N,CCCC5OC4CC3C2CC(F)C1=CC(=O)CCC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,,1,5
IXTMWRCNAAVVAI-UHFFFAOYSA-N,CN(CC/C1=C/C=C(C=C1)N[S](C)(=O)=O)CCOC=2C=CC(=CC=2)N[S](C)(=O)=O,,1,7
IYBFBADVQPQHLQ-UHFFFAOYSA-N,Cc1cccc(c1)N2CCN(CC2)CCc3cc(C)[nH]n3,,1,3
IYBYNRHXGXDDDS-UHFFFAOYSA-N,CCCC(=O)OC3(CCCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(C)=O,,1,3
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,O=C(C1=CC(I)=C(OCCN(CC)CC)C(I)=C1)C2=C(CCCC)OC3=C2C=CC=C3,-1.08,0,5
IYJSJBDUGFRNGT-UHFFFAOYSA-N,c1ccc(Cl)cc1OC2CCN(CC2)CCC3CCCN3S(=O)(=O)c(cc4)cc(c45)[nH]cc5,-0.04,1,3
IYMMESGOJVNCKV-UHFFFAOYSA-N,O/C1=C/C=C(/C=C1/O)[C@@](O)([H])[C@]2([H])CCCCN2,,1,4
IYNWSQDZXMGGGI-UHFFFAOYSA-N,Oc4ccc3CC1NCCC2(CCCCC12)c3c4,,1,3
IYOUIFCFWOFLOU-UHFFFAOYSA-N,CN(C)C(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-1,1,6
IYSYLWYGCWTJSG-UHFFFAOYSA-N,CC(C)(C)/[N+]([O-])=C\c1ccccc1,0.050000001,1,3
IZBNNCFOBMGTQX-UHFFFAOYSA-N,CCc3nn(CCCN1CCN(CC1)c2cccc(Cl)c2)c(=O)n3CC,,1,5
IZEKFCXSFNUWAM-UHFFFAOYSA-N,OCCN(CCO)c4nc(N1CCCCC1)c3nc(nc(N2CCCCC2)c3n4)N(CCO)CCO,0,1,1
IZLMHZNPHNYQDM-UHFFFAOYSA-N,FCCCn1ccnc1[N+]([O-])=O,-0.239999995,1,6
IZLPZXSZLLELBJ-UHFFFAOYSA-N,CCCCSc1ccc(cc1)C(SCCN(C)C)c2ccccc2,,1,3
JACPUZOKPSTMTK-UHFFFAOYSA-N,OCCCOc(ccc1)cc1CN2CCCCC2,-0.02,1,7
JACPUZOKPSTMTK-UHFFFAOYSA-O,OCCCOc1cccc(C[NH+]2CCCCC2)c1,-0.02,1,10
JAPHQRWPEGVNBT-UHFFFAOYSA-N,NC(C(=O)NC2C1CCC(=C(N1C2=O)C(O)=O)Cl)c3ccccc3,,0,5
JAQUASYNZVUNQP-UHFFFAOYSA-N,C1CCCC2C(N(C)CC3)Cc(c4C123)ccc(c4)O,0,1,7
JAQUASYNZVUNQP-UHFFFAOYSA-O,C[NH+]1CCC23CCCCC2C1Cc1ccc(O)cc13,0,1,7
JATSTZZYIRJJHS-UHFFFAOYSA-N,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN5CCCC(C5)C(O)=O)C1=O,,0,5
JBHUBOISLBWHAR-UHFFFAOYSA-N,CN1CCN(CC1)C3=Nc2cc(F)ccc2Nc4sc(C)cc34,,1,4
JBKPUQTUERUYQE-UHFFFAOYSA-O,O\N=C\c1cccc[n+]1C,-0.17,1,10
JBMKAUGHUNFTOL-UHFFFAOYSA-N,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,,0,3
JCBQCKFFSPGEDY-UHFFFAOYSA-N,C1CN2CCC1C(C2)N4c3ccccc3CCc5ccccc45,,1,9
JCCNYMKQOSZNPW-UHFFFAOYSA-N,ClC1=CC2=C(C=C1)/C(C3=C(C=CC=N3)CC2)=C4CCN(C(OCC)=O)CC/4,-0.27,1,4
JCKYGMPEJWAADB-UHFFFAOYSA-M,O=C([O-])CCCc1ccc(N(CCCl)CCCl)cc1,-1.7,0,8
JCKYGMPEJWAADB-UHFFFAOYSA-N,O=C(O)CCCc1ccc(cc1)N(CCCl)CCCl,-1.72,0,9
JCOPITWIWLFFPC-UHFFFAOYSA-N,C1CN=C(N1)NC2=CC=CC=C2,-1.89,0,1
JCOPITWIWLFFPC-UHFFFAOYSA-O,c1ccc(NC2=[NH+]CCN2)cc1,-1.89,0,4
JCQLYHFGKNRPGE-UHFFFAOYSA-N,OC[C@]1([H])O[C@@](O)(CO)[C@](O)([H])[C@]1([H])O[C@]2([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]2(O)[H],,0,1
JCRIVQIOJSSCQD-UHFFFAOYSA-N,CN[C@H](C)CC1CCCCC1,1.08,1,6
JCRIVQIOJSSCQD-UHFFFAOYSA-O,C[NH2+]C(C)CC1CCCCC1,1.08,1,10
JCSGAUKCDAVARS-UHFFFAOYSA-N,CN(C)C4C3CC2C(O)c1cccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O,,0,7
JCSREICEMHWFAY-UHFFFAOYSA-N,CCCN1CCOC2C1CCc(c23)ccc(c3)O,0.26,1,7
JCZYXTVBWHAWLL-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4cc(Cl)ccc34)c5ccc(F)cc5,,1,7
JDPGHZDOBUGUDU-UHFFFAOYSA-N,FC(F)CNC(NC1C)=Nc(c12)cccc2Cl,0.6,1,9
JDRGRKWIVKDYHL-UHFFFAOYSA-N,c1ccccc1C2C(CCCN2)NCc(c3)c(OC)cc(c34)sc(n4)C5CC5,0.62,1,3
JDRGRKWIVKDYHL-UHFFFAOYSA-P,COc1cc2sc(C3CC3)nc2cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,0.62,1,9
JEJOFYTVMFVKQA-UHFFFAOYSA-N,OC3N=C(c1ccccc1Cl)c2nc(Cl)ccc2NC3=O,,1,10
JETQIUPBHQNHNZ-UHFFFAOYSA-N,CC3(C)SC2C(NC(=O)C(c1ccccc1)S(O)(=O)=O)C(=O)N2C3C(O)=O,,0,6
JEYCTXHKTXCGPB-UHFFFAOYSA-N,Cc1ccccc1n3c(C)nc2ccccc2c3=O,,1,7
JFAOODCMLJZILM-UHFFFAOYSA-N,CN(C)CCCN2c1ccccc1C=Cc3sccc23,,1,8
JFKIAPMUYQUVHX-UHFFFAOYSA-N,O=C1CCN=C2CC(CN12)c3ccccc3,,1,3
JFRLWWDJCFYFSU-UHFFFAOYSA-N,CN(C)CCCC2c1ccccc1Nc3ccc(Cl)cc23,,1,5
JGCPFQZBGQMKLG-UHFFFAOYSA-N,N#CC1=NC(NCC2CCC3(CCC3)CC2)=C(C(NC)=O)C(OCC4CCNCC4)=N1,-0.67,1,3
JGSARLDLIJGVTE-UHFFFAOYSA-N,CC3(C)SC2C(NC(=O)Cc1ccccc1)C(=O)N2C3C(O)=O,,0,10
JGSKXHVNDZFORI-UHFFFAOYSA-N,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC5OC(OC45C(=O)CO)C=C,,1,2
JHGHHEGZWJNCAF-UHFFFAOYSA-N,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c2ccccc2F,,1,4
JHLHNYVMZCADTC-UHFFFAOYSA-N,OC1CN(CC(C2=CC=CC=C2)N(C)C(C(C3=CC=CC=C3)C4=CC=CC=C4)=O)CC1,-0.51,1,1
JICJBGPOMZQUBB-UHFFFAOYSA-N,CN3c1ccccc1C(NCCCCCCC(O)=O)c2ccc(Cl)cc2S3(=O)=O,,1,8
JIDSSZFALXRQKC-UHFFFAOYSA-N,COCC1(C(C1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)CN,,1,7
JIRBAUWICKGBFE-UHFFFAOYSA-N,CC5(C)SC4C(NC(=O)C(C(=O)Oc2ccc1CCCc1c2)c3ccccc3)C(=O)N4C5C(O)=O,,0,7
JIVZKJJQOZQXQB-UHFFFAOYSA-N,C1=CC=C(C=C1)C/C2=N/CCN2,,1,2
JJCFRYNCJDLXIK-UHFFFAOYSA-N,CN1CCC(CC1)=C4C2=CC=CC=C2C=CC3=CC=CC=C34,,1,10
JJCQSGDBDPYCEO-UHFFFAOYSA-N,NCC1CCC(N)C(O1)OC3C(N)CC(N)C(OC2OC(CO)C(O)C(N)C2O)C3O,,0,7
JJSHYECKYLDYAR-UHFFFAOYSA-N,CN(C)C1=NC(=O)C(O1)c1ccccc1,,1,5
JJSMYTSEKDSFKK-UHFFFAOYSA-N,CN(C)CCC=C2c1ccccc1Sc3ccccc23,,1,8
JKOQGQFVAUAYPM-UHFFFAOYSA-N,NCCCNCCS[P](O)(O)=O,,0,1
JKXQBIZCQJLVOS-UHFFFAOYSA-N,COC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccc(Cl)c(Cl)c3,,0,4
JLGOGFIHBRJQHY-UHFFFAOYSA-N,C[C@@]4(O)C1=CC=CC(O)=C1C(O)=C3C(=O)[C@]2(O)C(=O)C(=C(O)[C@]([H])(N(C)C)[C@]2([H])[C@](O)([H])[C@]34[H])C(N)=O,,1,10
JLICHNCFTLFZJN-UHFFFAOYSA-N,CC[C@@]1(CCCCN(C)C1)C2=CC=CC(O)=C2,,1,7
JLKIGFTWXXRPMT-UHFFFAOYSA-N,Cc1onc(c1)NS(=O)(=O)c1ccc(cc1)N,,1,7
JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,-0.855,1,2
JLTCHVMMHAHMPI-UHFFFAOYSA-N,CC(C)([H])N[C@](O)([H])C1=C/C=C(/O)C(O)=C1,,1,8
JLVHTNZNKOSCNB-UHFFFAOYSA-N,CN1CC(CC2C1Cc3cn(C)c4cccc2c34)NS(=O)(=O)N(C)C,,1,8
JMBQKKAJIKAWKF-UHFFFAOYSA-N,CCC1(CCC(=O)NC1=O)c2ccccc2,,1,5
JMGNVALALWCTLC-UHFFFAOYSA-N,F\C=C\O/C=C/F,0.13,1,10
JMIUUTJADPMZTQ-UHFFFAOYSA-N,CCC(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)N3CCCCC3,,1,7
JMMWKPVZQRWMSS-UHFFFAOYSA-N,CC(=O)OC(C)C,0.399475443,1,2
JMPFLCLLMDQYKW-UHFFFAOYSA-N,FC(F)(F)Oc(c1)ccc(OC(C)C)c1CNC(CCCN2)C2c3ccccc3,0.41,1,4
JMPFLCLLMDQYKW-UHFFFAOYSA-P,CC(C)Oc1ccc(OC(F)(F)F)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,0.41,1,9
JMPUQJQXECRLKY-UHFFFAOYSA-N,CCC1CC(=O)C2Oc5c(OC)ccc6CC3C1C2(CCN3CC4CC4)c56,,1,5
JMYCGCXYZZHWMO-UHFFFAOYSA-N,CP(C)(=O)CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,,1,10
JNCIWILRYSAQSN-UHFFFAOYSA-N,CCC(=O)C(=O)C1=C/C=C(/OCC(O)=O)C([Cl])=C1[Cl],,1,2
JNMJAUGCHSOMPF-UHFFFAOYSA-N,O=S1(c2ccccc2C(N1CCCCN[C@H]3CCc4ccccc4O3)=O)=O,0.18,1,5
JNTOCHDNEULJHD-UHFFFAOYSA-N,Nc2nc1n(CCC(CO)CO)cnc1c(=O)[nH]2,,1,3
JOAHPSVPXZTVEP-UHFFFAOYSA-N,CCN(CC)C(=O)NC4CC1C(Cc2c[nH]c3cccc1c23)N(C)C4,,1,7
JOFWLTCLBGQGBO-UHFFFAOYSA-N,n1nc(C)n(c12)c3c(cc(Cl)cc3)C(=NC2)c4c(Cl)cccc4,0.630000006,1,9
JOLJIIDDOBNFHW-UHFFFAOYSA-N,CCCCCCOc1nsnc1C2=CCCN(C)C2,,1,9
JOMHSQGEWSNUKU-UHFFFAOYSA-N,CN(C)S(=O)(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CCO)CC2)c3c4,,1,10
